transaction_id,date,store_id,region,product_id,category,quantity_sold,unit_price,payment_method,customer_id,discount_percent,return_flag,total_amount
TXN_6647,2023-08-24 07:00:00,STR_10,South,PRD_22,Electronics,4,1107.12,Cash,CUST_955,5,No,4207.06
TXN_6648,2023-08-24 08:00:00,STR_45,West,PRD_310,Toys,6,1162.13,Net Banking,CUST_392,20,No,5578.22
TXN_6649,2023-08-24 09:00:00,STR_30,West,PRD_320,Grocery,9,642.41,Debit Card,CUST_788,0,Yes,5781.69
TXN_6650,2023-08-24 10:00:00,STR_10,South,PRD_380,Electronics,8,1917.6,Net Banking,CUST_974,29,Yes,10891.97
TXN_6651,2023-08-24 11:00:00,STR_2,East,PRD_37,Furniture,2,1226.69,Debit Card,CUST_716,17,Yes,2036.31
TXN_6652,2023-08-24 12:00:00,STR_42,West,PRD_353,Toys,3,14.94,Cash,CUST_169,2,Yes,43.92
TXN_6653,2023-08-24 13:00:00,STR_41,West,PRD_209,Furniture,5,1114.38,UPI,CUST_591,25,No,4178.92
TXN_6654,2023-08-24 14:00:00,STR_28,East,PRD_32,Furniture,7,730.91,UPI,CUST_312,20,Yes,4093.1
TXN_6655,2023-08-24 15:00:00,STR_34,South,PRD_322,Toys,3,69.06,Credit Card,CUST_630,6,No,194.75
TXN_6656,2023-08-24 16:00:00,STR_8,North,PRD_303,Toys,7,865.94,Net Banking,CUST_1391,15,Yes,5152.34
TXN_6657,2023-08-24 17:00:00,STR_5,East,PRD_453,Furniture,5,1548.27,Debit Card,CUST_363,21,No,6115.67
TXN_6658,2023-08-24 18:00:00,STR_39,North,PRD_83,Grocery,6,1010.06,Credit Card,CUST_868,2,No,5939.15
TXN_6659,2023-08-24 19:00:00,STR_3,North,PRD_422,Toys,6,1280.72,Net Banking,CUST_960,5,No,7300.1
TXN_6660,2023-08-24 20:00:00,STR_37,East,PRD_115,,4,1281.28,Debit Card,CUST_295,3,Yes,4971.37
TXN_6661,2023-08-24 21:00:00,STR_37,West,PRD_189,Clothing,8,1343.68,Cash,CUST_1356,15,No,9137.02
TXN_6662,2023-08-24 22:00:00,STR_18,North,PRD_484,Grocery,9,778.25,Net Banking,CUST_1786,2,No,6864.16
TXN_6663,2023-08-24 23:00:00,STR_7,,PRD_80,Toys,2,743.16,Debit Card,CUST_1663,3,Yes,1441.73
TXN_6664,2023-08-25 00:00:00,STR_36,South,PRD_262,Toys,9,14.15,UPI,CUST_898,10,Yes,114.62
TXN_6665,2023-08-25 01:00:00,STR_30,West,PRD_453,Grocery,4,312.67,Net Banking,CUST_1594,23,No,963.02
TXN_6666,2023-08-25 02:00:00,STR_23,North,PRD_312,Clothing,6,1901.87,Debit Card,CUST_883,16,Yes,9585.42
TXN_6667,2023-08-25 03:00:00,STR_17,South,PRD_390,Furniture,7,1685.62,UPI,CUST_1526,18,No,9675.46
TXN_6668,2023-08-25 04:00:00,STR_15,,PRD_107,Electronics,4,553.84,UPI,CUST_1010,25,Yes,1661.52
TXN_6669,2023-08-25 05:00:00,STR_13,East,PRD_252,Toys,8,805.38,Credit Card,CUST_1887,27,No,4703.42
TXN_6670,2023-08-25 06:00:00,STR_46,East,PRD_56,Clothing,8,1880.14,Debit Card,CUST_1549,7,Yes,13988.24
TXN_6671,2023-08-25 07:00:00,STR_7,South,PRD_81,Electronics,1,504.64,Credit Card,CUST_2,27,Yes,368.39
TXN_6672,2023-08-25 08:00:00,STR_49,East,PRD_24,Grocery,8,1067.4,Credit Card,CUST_279,13,No,7429.1
TXN_6673,2023-08-25 09:00:00,STR_27,North,PRD_486,Toys,3,49.05,Cash,CUST_1199,25,No,110.36
TXN_6674,2023-08-25 10:00:00,STR_32,West,PRD_149,Furniture,5,1241.37,Credit Card,CUST_1575,15,Yes,5275.82
TXN_6675,2023-08-25 11:00:00,STR_28,North,PRD_313,Grocery,8,1860.5,Credit Card,CUST_1465,24,Yes,11311.84
TXN_6676,2023-08-25 12:00:00,STR_50,North,PRD_174,Toys,6,1770.06,Cash,CUST_774,18,No,8708.7
TXN_6677,2023-08-25 13:00:00,STR_49,East,PRD_267,Clothing,4,1006.43,Cash,CUST_30,15,Yes,3421.86
TXN_6678,2023-08-25 14:00:00,STR_3,North,PRD_78,Electronics,4,1301.04,Net Banking,CUST_939,24,Yes,3955.16
TXN_6679,2023-08-25 15:00:00,STR_34,East,PRD_118,Electronics,4,1141.75,Credit Card,CUST_1535,9,No,4155.97
TXN_6680,2023-08-25 16:00:00,STR_49,West,PRD_5,Toys,6,138.61,UPI,CUST_49,14,Yes,715.23
TXN_6681,2023-08-25 17:00:00,STR_21,West,PRD_307,Grocery,7,321.65,Cash,CUST_69,26,Yes,1666.15
TXN_6682,2023-08-25 18:00:00,STR_11,North,PRD_484,Furniture,5,1927.82,Debit Card,CUST_1385,25,No,7229.33
TXN_6683,2023-08-25 19:00:00,STR_32,South,PRD_303,Clothing,8,515.66,,CUST_1421,3,No,4001.52
TXN_6684,2023-08-25 20:00:00,STR_10,East,PRD_310,Toys,7,771.98,Net Banking,CUST_1885,27,Yes,3944.82
TXN_6685,2023-08-25 21:00:00,STR_45,East,PRD_110,Clothing,8,1020.34,Credit Card,CUST_605,3,Yes,7917.84
TXN_6686,2023-08-25 22:00:00,STR_23,North,PRD_407,Electronics,4,1958.37,UPI,CUST_1697,28,No,5640.11
TXN_6687,2023-08-25 23:00:00,STR_16,East,PRD_344,Furniture,8,1381.54,Cash,CUST_283,12,No,9726.04
TXN_6688,2023-08-26 00:00:00,STR_34,East,PRD_468,Clothing,6,1261.05,Debit Card,CUST_1839,11,No,6734.01
TXN_6689,2023-08-26 01:00:00,STR_14,South,PRD_234,Toys,3,1051.18,Credit Card,CUST_84,14,No,2712.04
TXN_6690,2023-08-26 02:00:00,STR_41,South,PRD_5,Furniture,8,1402.85,UPI,CUST_1131,28,No,8080.42
TXN_6691,2023-08-26 03:00:00,STR_42,,PRD_285,Grocery,7,1329.71,Credit Card,CUST_590,22,Yes,7260.22
TXN_6692,2023-08-26 04:00:00,STR_6,South,PRD_408,Toys,5,1806.17,Credit Card,CUST_1922,12,Yes,7947.15
TXN_6693,2023-08-26 05:00:00,STR_6,North,PRD_331,Clothing,4,1085.96,Net Banking,CUST_871,5,Yes,4126.65
TXN_6694,2023-08-26 06:00:00,STR_25,West,PRD_111,Furniture,1,845.9,Debit Card,CUST_1971,25,No,634.42
TXN_6695,2023-08-26 07:00:00,STR_50,North,PRD_297,Toys,3,1615.29,Debit Card,CUST_1361,13,No,4215.91
TXN_6696,2023-08-26 08:00:00,STR_29,West,PRD_390,Furniture,2,1600.57,Debit Card,CUST_971,2,No,3137.12
TXN_6697,2023-08-26 09:00:00,STR_35,North,PRD_308,Furniture,8,343.82,Debit Card,CUST_1899,7,Yes,2558.02
TXN_6698,2023-08-26 10:00:00,STR_1,East,PRD_460,Furniture,8,477.4,Cash,CUST_918,11,Yes,3399.09
TXN_6699,2023-08-26 11:00:00,STR_15,South,PRD_492,Clothing,5,1917.48,Cash,CUST_493,29,No,6807.05
TXN_6700,2023-08-26 12:00:00,STR_12,West,PRD_356,Toys,5,891.0,Debit Card,CUST_1733,13,Yes,3875.85
TXN_6701,2023-08-26 13:00:00,STR_26,North,PRD_431,Electronics,4,1041.72,UPI,CUST_533,4,No,4000.2
TXN_6702,2023-08-26 14:00:00,STR_42,South,PRD_307,Electronics,1,623.77,Cash,CUST_12,1,Yes,617.53
TXN_6703,2023-08-26 15:00:00,STR_18,North,PRD_130,Clothing,1,964.74,Cash,CUST_712,9,Yes,877.91
TXN_6704,2023-08-26 16:00:00,STR_1,South,PRD_209,Clothing,6,1488.0,UPI,CUST_1655,29,No,6338.88
TXN_6705,2023-08-26 17:00:00,STR_13,South,PRD_273,Furniture,4,967.28,Debit Card,CUST_611,2,No,3791.74
TXN_6706,2023-08-26 18:00:00,STR_14,North,PRD_416,Toys,4,633.0,Credit Card,CUST_350,22,No,1974.96
TXN_6707,2023-08-26 19:00:00,STR_36,West,PRD_157,Toys,3,196.52,Cash,CUST_245,9,No,536.5
TXN_6708,2023-08-26 20:00:00,STR_40,West,PRD_109,Grocery,9,1856.88,Credit Card,CUST_1074,8,No,15374.97
TXN_6709,2023-08-26 21:00:00,STR_21,East,PRD_477,Grocery,3,1743.96,Credit Card,CUST_1767,16,Yes,4394.78
TXN_6710,2023-08-26 22:00:00,STR_26,South,PRD_7,Electronics,8,1583.77,UPI,CUST_1500,27,Yes,9249.22
TXN_6711,2023-08-26 23:00:00,STR_14,East,PRD_360,Grocery,2,1389.67,Debit Card,CUST_668,5,Yes,2640.37
TXN_6712,2023-08-27 00:00:00,STR_23,East,PRD_492,Grocery,4,1033.44,Credit Card,CUST_888,26,No,3058.98
TXN_6713,2023-08-27 01:00:00,STR_31,North,PRD_151,Electronics,1,1795.31,Debit Card,CUST_176,29,No,1274.67
TXN_6714,2023-08-27 02:00:00,STR_5,North,PRD_50,Electronics,5,1584.44,Net Banking,CUST_722,8,No,7288.42
TXN_6715,2023-08-27 03:00:00,STR_4,North,PRD_193,Grocery,2,1632.94,Debit Card,CUST_291,22,Yes,2547.39
TXN_6716,2023-08-27 04:00:00,STR_25,South,PRD_137,Toys,1,622.55,UPI,CUST_1478,2,No,610.1
TXN_6717,2023-08-27 05:00:00,STR_35,North,PRD_344,Grocery,1,849.8,UPI,CUST_482,6,No,798.81
TXN_6718,2023-08-27 06:00:00,STR_35,North,PRD_498,Furniture,2,1415.07,Net Banking,CUST_751,11,Yes,2518.82
TXN_6719,2023-08-27 07:00:00,STR_24,South,PRD_12,Furniture,5,745.27,UPI,CUST_463,17,Yes,3092.87
TXN_6720,2023-08-27 08:00:00,STR_18,South,PRD_317,Furniture,9,990.48,Debit Card,CUST_162,9,No,8112.03
TXN_6721,2023-08-27 09:00:00,STR_30,West,PRD_297,Clothing,6,1294.79,Debit Card,CUST_254,1,Yes,7691.05
TXN_6722,2023-08-27 10:00:00,STR_13,North,PRD_398,Furniture,4,878.33,Debit Card,CUST_26,16,Yes,2951.19
TXN_6723,2023-08-27 11:00:00,STR_12,North,PRD_451,Toys,3,1587.11,UPI,CUST_1183,2,No,4666.1
TXN_6724,2023-08-27 12:00:00,STR_42,North,PRD_167,Clothing,8,236.98,Debit Card,CUST_730,0,Yes,1895.84
TXN_6725,2023-08-27 13:00:00,STR_36,West,PRD_107,Clothing,3,1437.52,Cash,CUST_1794,7,Yes,4010.68
TXN_6726,2023-08-27 14:00:00,STR_45,North,PRD_370,Furniture,1,294.69,Net Banking,CUST_1461,12,No,259.33
TXN_6727,2023-08-27 15:00:00,STR_8,West,PRD_129,Grocery,4,1875.99,Cash,CUST_382,10,Yes,6753.56
TXN_6728,2023-08-27 16:00:00,STR_35,East,PRD_271,Electronics,5,631.51,Debit Card,CUST_1632,7,Yes,2936.52
TXN_6729,2023-08-27 17:00:00,STR_31,West,PRD_283,Grocery,5,1591.89,UPI,CUST_492,19,Yes,6447.15
TXN_6730,2023-08-27 18:00:00,STR_36,East,PRD_341,Grocery,5,1045.23,Net Banking,CUST_1323,0,No,5226.15
TXN_6731,2023-08-27 19:00:00,STR_18,North,PRD_386,Clothing,8,186.72,,CUST_1625,1,No,1478.82
TXN_6732,2023-08-27 20:00:00,STR_4,East,PRD_208,Clothing,8,1167.26,Debit Card,CUST_18,17,Yes,7750.61
TXN_6733,2023-08-27 21:00:00,STR_40,West,PRD_348,Clothing,4,1824.79,UPI,CUST_436,17,No,6058.3
TXN_6734,2023-08-27 22:00:00,STR_29,South,PRD_341,Toys,9,318.68,Debit Card,CUST_910,8,Yes,2638.67
TXN_6735,2023-08-27 23:00:00,STR_33,East,PRD_165,Toys,1,646.01,Cash,CUST_1904,6,Yes,607.25
TXN_6736,2023-08-28 00:00:00,STR_33,East,PRD_23,Electronics,5,881.12,Cash,CUST_1103,8,No,4053.15
TXN_6737,2023-08-28 01:00:00,STR_18,North,PRD_47,Clothing,5,553.73,Net Banking,CUST_1630,9,No,2519.47
TXN_6738,2023-08-28 02:00:00,STR_11,West,PRD_360,Furniture,5,1887.84,UPI,CUST_1969,25,No,7079.4
TXN_6739,2023-08-28 03:00:00,STR_11,East,PRD_39,Clothing,8,758.11,Credit Card,CUST_944,1,No,6004.23
TXN_6740,2023-08-28 04:00:00,STR_42,East,PRD_346,Toys,9,1317.83,Debit Card,CUST_1591,4,Yes,11386.05
TXN_6741,2023-08-28 05:00:00,STR_10,East,PRD_63,Clothing,3,451.71,UPI,CUST_208,16,Yes,1138.31
TXN_6742,2023-08-28 06:00:00,STR_22,East,PRD_192,Toys,9,443.31,Credit Card,CUST_883,1,Yes,3949.89
TXN_6743,2023-08-28 07:00:00,STR_27,South,PRD_293,Clothing,8,355.82,UPI,CUST_1342,19,No,2305.71
TXN_6744,2023-08-28 08:00:00,STR_31,West,PRD_114,Furniture,3,872.45,Debit Card,CUST_1267,9,No,2381.79
TXN_6745,2023-08-28 09:00:00,STR_14,North,PRD_219,Electronics,2,1068.05,Debit Card,CUST_242,0,No,2136.1
TXN_6746,2023-08-28 10:00:00,STR_31,North,PRD_438,Furniture,4,26.44,Net Banking,CUST_51,11,No,94.13
TXN_6747,2023-08-28 11:00:00,STR_47,,PRD_326,Toys,2,1666.68,Cash,CUST_1372,23,Yes,2566.69
TXN_6748,2023-08-28 12:00:00,STR_49,West,PRD_381,Grocery,4,1027.94,Cash,CUST_1826,14,Yes,3536.11
TXN_6749,2023-08-28 13:00:00,STR_13,,PRD_122,Furniture,5,318.63,Cash,CUST_1130,5,No,1513.49
TXN_6750,2023-08-28 14:00:00,STR_29,South,PRD_404,Clothing,2,139.25,Net Banking,CUST_1219,13,No,242.3
TXN_6751,2023-08-28 15:00:00,STR_12,West,PRD_330,Electronics,8,131.08,Cash,CUST_820,13,Yes,912.32
TXN_6752,2023-08-28 16:00:00,STR_28,East,PRD_1,Clothing,1,519.0,UPI,CUST_1450,14,No,446.34
TXN_6753,2023-08-28 17:00:00,STR_13,South,PRD_115,Clothing,3,1001.09,,CUST_134,0,No,3003.27
TXN_6754,2023-08-28 18:00:00,STR_18,West,PRD_352,Furniture,7,1721.18,Cash,CUST_1272,24,Yes,9156.68
TXN_6755,2023-08-28 19:00:00,STR_20,North,PRD_172,Electronics,1,1806.42,Debit Card,CUST_1721,16,Yes,1517.39
TXN_6756,2023-08-28 20:00:00,STR_11,North,PRD_447,Grocery,2,1665.49,Net Banking,CUST_417,10,Yes,2997.88
TXN_6757,2023-08-28 21:00:00,STR_15,West,PRD_428,Clothing,3,660.48,Net Banking,CUST_1958,14,No,1704.04
TXN_6758,2023-08-28 22:00:00,STR_8,North,PRD_178,Electronics,2,616.58,Cash,CUST_1438,19,No,998.86
TXN_6759,2023-08-28 23:00:00,STR_10,West,PRD_123,Grocery,2,1974.98,Credit Card,CUST_716,15,No,3357.47
TXN_6760,2023-08-29 00:00:00,STR_18,East,PRD_480,Clothing,6,1364.15,Debit Card,CUST_1005,20,No,6547.92
TXN_6761,2023-08-29 01:00:00,STR_6,West,PRD_384,Electronics,7,613.38,Cash,CUST_1149,28,No,3091.44
TXN_6762,2023-08-29 02:00:00,STR_41,East,PRD_52,Furniture,6,661.51,Credit Card,CUST_302,26,Yes,2937.1
TXN_6763,2023-08-29 03:00:00,STR_46,South,PRD_304,Clothing,6,872.12,UPI,CUST_166,8,Yes,4814.1
TXN_6764,2023-08-29 04:00:00,STR_14,West,PRD_273,,9,1245.5,Debit Card,CUST_1184,28,Yes,8070.84
TXN_6765,2023-08-29 05:00:00,STR_2,South,PRD_451,Electronics,8,1796.47,Net Banking,CUST_680,11,Yes,12790.87
TXN_6766,2023-08-29 06:00:00,STR_11,North,PRD_233,Clothing,8,400.62,Credit Card,CUST_682,1,No,3172.91
TXN_6767,2023-08-29 07:00:00,STR_30,East,PRD_148,Grocery,6,173.38,Cash,CUST_1219,14,Yes,894.64
TXN_6768,2023-08-29 08:00:00,STR_6,West,PRD_257,Clothing,5,814.48,Credit Card,CUST_505,27,Yes,2972.85
TXN_6769,2023-08-29 09:00:00,STR_25,South,PRD_318,Toys,9,494.68,Net Banking,CUST_1466,8,Yes,4095.95
TXN_6770,2023-08-29 10:00:00,STR_1,East,PRD_355,Grocery,2,1154.19,UPI,CUST_797,27,Yes,1685.12
TXN_6771,2023-08-29 11:00:00,STR_33,East,PRD_112,Electronics,7,1399.93,Credit Card,CUST_1031,15,No,8329.58
TXN_6772,2023-08-29 12:00:00,STR_41,North,PRD_384,Grocery,6,624.92,Cash,CUST_1341,29,No,2662.16
TXN_6773,2023-08-29 13:00:00,STR_8,North,PRD_277,Toys,7,1372.48,Credit Card,CUST_659,16,Yes,8070.18
TXN_6774,2023-08-29 14:00:00,STR_2,East,PRD_41,Toys,4,689.58,UPI,CUST_1229,19,No,2234.24
TXN_6775,2023-08-29 15:00:00,STR_7,East,PRD_387,Clothing,9,1271.76,Credit Card,CUST_1872,26,Yes,8469.92
TXN_6776,2023-08-29 16:00:00,STR_38,West,PRD_348,Clothing,7,1267.96,UPI,CUST_150,22,Yes,6923.06
TXN_6777,2023-08-29 17:00:00,STR_45,East,PRD_93,Furniture,2,559.93,UPI,CUST_868,3,Yes,1086.26
TXN_6778,2023-08-29 18:00:00,STR_34,West,PRD_468,Grocery,4,1273.27,Debit Card,CUST_997,7,No,4736.56
TXN_6779,2023-08-29 19:00:00,STR_33,East,PRD_177,Furniture,5,765.01,Debit Card,CUST_1509,6,Yes,3595.55
TXN_6780,2023-08-29 20:00:00,STR_21,North,PRD_140,Toys,2,676.23,Cash,CUST_1957,5,No,1284.84
TXN_6781,2023-08-29 21:00:00,STR_43,West,PRD_263,Clothing,8,582.13,Cash,CUST_1729,4,No,4470.76
TXN_6782,2023-08-29 22:00:00,STR_32,South,PRD_331,Clothing,1,694.56,Cash,CUST_470,9,No,632.05
TXN_6783,2023-08-29 23:00:00,STR_23,North,PRD_275,Clothing,3,1574.56,UPI,CUST_1082,2,No,4629.21
TXN_6784,2023-08-30 00:00:00,STR_21,West,PRD_496,,1,494.13,UPI,CUST_91,23,Yes,380.48
TXN_6785,2023-08-30 01:00:00,STR_22,West,PRD_268,Toys,5,1365.56,Debit Card,CUST_982,19,No,5530.52
TXN_6786,2023-08-30 02:00:00,STR_49,South,PRD_104,Clothing,8,1801.74,UPI,CUST_750,23,Yes,11098.72
TXN_6787,2023-08-30 03:00:00,STR_28,West,PRD_310,Toys,7,704.11,Debit Card,CUST_479,16,Yes,4140.17
TXN_6788,2023-08-30 04:00:00,STR_8,East,PRD_188,Clothing,9,63.88,Credit Card,CUST_818,15,No,488.68
TXN_6789,2023-08-30 05:00:00,STR_35,South,PRD_363,Grocery,2,54.09,Cash,CUST_901,10,Yes,97.36
TXN_6790,2023-08-30 06:00:00,STR_6,North,PRD_154,Toys,8,283.31,Cash,CUST_1382,12,Yes,1994.5
TXN_6791,2023-08-30 07:00:00,STR_14,North,PRD_187,Furniture,8,224.54,Net Banking,CUST_577,17,No,1490.95
TXN_6792,2023-08-30 08:00:00,STR_28,East,PRD_11,Electronics,6,1497.43,Debit Card,CUST_641,13,No,7816.58
TXN_6793,2023-08-30 09:00:00,STR_46,North,PRD_254,Furniture,3,593.23,Net Banking,CUST_1420,1,No,1761.89
TXN_6794,2023-08-30 10:00:00,STR_5,West,PRD_358,Toys,2,1306.76,Cash,CUST_1854,11,No,2326.03
TXN_6795,2023-08-30 11:00:00,STR_25,West,PRD_270,Clothing,8,89.7,Net Banking,CUST_503,21,Yes,566.9
TXN_6796,2023-08-30 12:00:00,STR_9,East,PRD_358,Toys,6,595.0,Credit Card,CUST_460,20,Yes,2856.0
TXN_6797,2023-08-30 13:00:00,STR_39,North,PRD_230,Electronics,4,472.12,Net Banking,CUST_1664,28,No,1359.71
TXN_6798,2023-08-30 14:00:00,STR_12,North,PRD_393,Toys,5,557.38,Credit Card,CUST_361,25,No,2090.18
TXN_6799,2023-08-30 15:00:00,STR_32,East,PRD_64,Clothing,5,385.48,Cash,CUST_165,9,Yes,1753.93
TXN_6800,2023-08-30 16:00:00,STR_17,South,PRD_299,Furniture,9,1237.74,UPI,CUST_1735,28,Yes,8020.56
TXN_6801,2023-08-30 17:00:00,STR_21,North,PRD_416,Grocery,9,1327.03,Debit Card,CUST_176,6,No,11226.67
TXN_6802,2023-08-30 18:00:00,STR_47,South,PRD_198,Furniture,8,301.19,Net Banking,CUST_369,1,No,2385.42
TXN_6803,2023-08-30 19:00:00,STR_43,North,PRD_418,Clothing,8,1483.59,Credit Card,CUST_917,24,No,9020.23
TXN_6804,2023-08-30 20:00:00,STR_49,North,PRD_272,Clothing,2,503.84,Cash,CUST_49,17,No,836.37
TXN_6805,2023-08-30 21:00:00,STR_5,North,PRD_468,Electronics,3,569.43,Cash,CUST_426,16,No,1434.96
TXN_6806,2023-08-30 22:00:00,STR_11,North,PRD_143,Toys,8,1658.47,UPI,CUST_1521,15,No,11277.6
TXN_6807,2023-08-30 23:00:00,STR_38,West,PRD_480,Toys,5,1802.83,Cash,CUST_479,29,No,6400.05
TXN_6808,2023-08-31 00:00:00,STR_19,South,PRD_342,Furniture,7,1650.39,Cash,CUST_1896,1,Yes,11437.2
TXN_6809,2023-08-31 01:00:00,STR_12,South,PRD_189,Grocery,8,299.79,UPI,CUST_1887,10,Yes,2158.49
TXN_6810,2023-08-31 02:00:00,STR_16,North,PRD_244,Grocery,6,1998.54,Cash,CUST_120,18,Yes,9832.82
TXN_6811,2023-08-31 03:00:00,STR_48,North,PRD_167,Electronics,5,1345.95,Credit Card,CUST_216,29,Yes,4778.12
TXN_6812,2023-08-31 04:00:00,STR_49,South,PRD_498,Clothing,8,1023.78,Net Banking,CUST_1261,21,Yes,6470.29
TXN_6813,2023-08-31 05:00:00,STR_17,West,PRD_12,Electronics,1,1909.91,Net Banking,CUST_389,6,Yes,1795.32
TXN_6814,2023-08-31 06:00:00,STR_28,East,PRD_432,Toys,1,1635.67,Credit Card,CUST_1646,26,No,1210.4
TXN_6815,2023-08-31 07:00:00,STR_22,East,PRD_96,Clothing,1,1385.03,Net Banking,CUST_1639,21,No,1094.17
TXN_6816,2023-08-31 08:00:00,STR_9,South,PRD_77,Electronics,3,1677.6,Cash,CUST_740,16,No,4227.55
TXN_6817,2023-08-31 09:00:00,STR_20,North,PRD_181,Furniture,6,774.01,Net Banking,CUST_904,14,No,3993.89
TXN_6818,2023-08-31 10:00:00,STR_50,North,PRD_119,Toys,6,1370.45,Net Banking,CUST_1346,8,No,7564.88
TXN_6819,2023-08-31 11:00:00,STR_8,West,PRD_156,,5,385.21,Cash,CUST_582,11,Yes,1714.18
TXN_6820,2023-08-31 12:00:00,STR_19,East,PRD_124,Electronics,7,1976.06,Net Banking,CUST_418,7,Yes,12864.15
TXN_6821,2023-08-31 13:00:00,STR_4,West,PRD_471,Toys,5,1180.02,Cash,CUST_1045,27,Yes,4307.07
TXN_6822,2023-08-31 14:00:00,STR_2,East,PRD_56,,2,1629.4,UPI,CUST_521,1,Yes,3226.21
TXN_6823,2023-08-31 15:00:00,STR_19,South,PRD_306,Grocery,4,817.64,UPI,CUST_1637,16,Yes,2747.27
TXN_6824,2023-08-31 16:00:00,STR_24,East,PRD_8,Grocery,1,1518.38,Net Banking,CUST_1930,15,Yes,1290.62
TXN_6825,2023-08-31 17:00:00,STR_20,West,PRD_97,Grocery,7,777.83,UPI,CUST_1986,22,Yes,4246.95
TXN_6826,2023-08-31 18:00:00,STR_34,West,PRD_265,Electronics,4,1182.06,Net Banking,CUST_1516,15,Yes,4019.0
TXN_6827,2023-08-31 19:00:00,STR_28,West,PRD_188,Grocery,4,1557.38,UPI,CUST_874,2,No,6104.93
TXN_6828,2023-08-31 20:00:00,STR_34,South,PRD_394,Furniture,4,237.37,Net Banking,CUST_1136,18,Yes,778.57
TXN_6829,2023-08-31 21:00:00,STR_3,East,PRD_2,Toys,3,716.79,Debit Card,CUST_347,15,No,1827.81
TXN_6830,2023-08-31 22:00:00,STR_26,East,PRD_55,Grocery,8,1092.15,Credit Card,CUST_498,10,No,7863.48
TXN_6831,2023-08-31 23:00:00,STR_11,West,PRD_117,Toys,4,671.33,UPI,CUST_842,25,No,2013.99
TXN_6832,2023-09-01 00:00:00,STR_42,East,PRD_177,Clothing,8,621.79,Cash,CUST_14,8,Yes,4576.37
TXN_6833,2023-09-01 01:00:00,STR_20,North,PRD_486,Clothing,9,566.92,Credit Card,CUST_1127,13,Yes,4438.98
TXN_6834,2023-09-01 02:00:00,STR_40,North,PRD_409,Grocery,1,459.44,Net Banking,CUST_504,1,Yes,454.85
TXN_6835,2023-09-01 03:00:00,STR_21,North,PRD_71,Toys,4,1698.56,Credit Card,CUST_950,29,Yes,4823.91
TXN_6836,2023-09-01 04:00:00,STR_40,East,PRD_368,,6,1847.76,Cash,CUST_660,12,Yes,9756.17
TXN_6837,2023-09-01 05:00:00,STR_12,South,PRD_417,Grocery,8,1401.84,Cash,CUST_695,4,Yes,10766.13
TXN_6838,2023-09-01 06:00:00,STR_48,South,PRD_394,Toys,6,64.85,Net Banking,CUST_83,19,No,315.17
TXN_6839,2023-09-01 07:00:00,STR_21,South,PRD_397,Grocery,6,1573.54,UPI,CUST_551,13,Yes,8213.88
TXN_6840,2023-09-01 08:00:00,STR_28,,PRD_254,Toys,4,1066.22,UPI,CUST_198,0,Yes,4264.88
TXN_6841,2023-09-01 09:00:00,STR_8,North,PRD_351,Clothing,9,1517.43,Debit Card,CUST_1550,5,Yes,12974.03
TXN_6842,2023-09-01 10:00:00,STR_20,North,PRD_67,Grocery,7,877.49,Cash,CUST_1710,21,Yes,4852.52
TXN_6843,2023-09-01 11:00:00,STR_49,West,PRD_47,Clothing,6,87.36,Debit Card,CUST_145,10,Yes,471.74
TXN_6844,2023-09-01 12:00:00,STR_35,East,PRD_19,Grocery,1,1365.08,Cash,CUST_1000,16,Yes,1146.67
TXN_6845,2023-09-01 13:00:00,STR_10,East,PRD_41,Electronics,2,891.04,Debit Card,CUST_47,22,No,1390.02
TXN_6846,2023-09-01 14:00:00,STR_38,South,PRD_328,Clothing,6,1748.72,UPI,CUST_937,21,Yes,8288.93
TXN_6847,2023-09-01 15:00:00,STR_8,North,PRD_294,Clothing,1,1477.59,Cash,CUST_237,13,Yes,1285.5
TXN_6848,2023-09-01 16:00:00,STR_2,South,PRD_248,Furniture,5,722.33,UPI,CUST_426,13,Yes,3142.14
TXN_6849,2023-09-01 17:00:00,STR_37,West,PRD_327,Clothing,1,1449.54,Credit Card,CUST_657,19,No,1174.13
TXN_6850,2023-09-01 18:00:00,STR_1,East,PRD_370,Toys,3,992.94,UPI,CUST_676,6,No,2800.09
TXN_6851,2023-09-01 19:00:00,STR_37,East,PRD_196,Grocery,7,402.89,Cash,CUST_190,18,No,2312.59
TXN_6852,2023-09-01 20:00:00,STR_20,South,PRD_412,Electronics,5,842.67,Credit Card,CUST_972,25,No,3160.01
TXN_6853,2023-09-01 21:00:00,STR_30,West,PRD_438,Toys,1,449.01,Debit Card,CUST_1943,26,Yes,332.27
TXN_6854,2023-09-01 22:00:00,STR_23,East,PRD_219,Toys,1,14.93,Net Banking,CUST_1696,21,Yes,11.79
TXN_6855,2023-09-01 23:00:00,STR_15,West,PRD_86,Toys,8,497.36,Cash,CUST_1561,5,Yes,3779.94
TXN_6856,2023-09-02 00:00:00,STR_13,West,PRD_300,Toys,9,423.0,Net Banking,CUST_1059,12,No,3350.16
TXN_6857,2023-09-02 01:00:00,STR_9,South,PRD_323,Electronics,7,13.65,Net Banking,CUST_447,9,Yes,86.95
TXN_6858,2023-09-02 02:00:00,STR_37,North,PRD_399,Furniture,3,1568.93,Credit Card,CUST_1451,21,Yes,3718.36
